internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
12776,Mantella aurantiaca,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Mantella,aurantiaca,,,,,"Mocquard, 1900","There are populations of ""golden"" mantellas that might belong to other species. The taxonomy of this group is uncertain but the definition of <em>Mantella aurantiaca</em> is clear and there seems to be little genetic subdivision within the species (M. Vences pers. comm.)."
1301,Anhydrophryne rattrayi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Anhydrophryne,rattrayi,,,,,"Hewitt, 1919",
135803,Bolitoglossa bramei,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,bramei,,,,,"Wake, Savage &amp; Hanken, 2007",Specimens formerly considered&#160;<em>Bolitoglossa robinisoni</em>&#160;from Valle El Silencio are now thought to belong to this species (E. Arias pers. comm. September 2019).
135889,Telmatobius sanborni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,sanborni,,,,,"Schmidt, 1954",De la Riva (2005) resurrected <em>Telmatobius sanborni</em> from the synonymy of <em>Telmatobius marmoratus</em> on the basis of differences in morphological features and colour patterns.
135968,Chimerella mariaelenae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Chimerella,mariaelenae,,,,,"(Cisneros-Heredia &amp; McDiarmid, 2006)",
136015,Pristimantis aquilonaris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,aquilonaris,,,,,"Lehr, Aguilar, Siu-Ting and Jordán, 2007","<em>Pristimantis aquilonaris</em> is distinguished from other similar species by a combination of morphological features and colour patterns (Lehr et al., 2007)."
136036,Ctenophryne barbatula,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Ctenophryne,barbatula,,,,,"(Lehr &amp; Trueb, 2007)",
136055,Anodonthyla moramora,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,moramora,,,,,"Glaw &amp; Vences, 2005",
136056,Zhangixalus yinggelingensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Zhangixalus,yinggelingensis,,,,,"(Chou, Lau &amp; Chan, 2007)",
136082,Bolitoglossa gomezi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,gomezi,,,,,"Wake, Savage &amp; Hanken, 2007",This species was confused with<em>&#160;Bolitoglossa pesrubra</em>&#160;prior to its naming (Wake <em>et al. </em>2007). It has been determined by mtDNA phylogeny to be part of the&#160;<em>B. subpalmata</em> clade (Boza-Oveido <em>et al.</em> 2012).
136129,Telmatobius punctatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,punctatus,,,,,"Vellard, 1955",<em>Telmatobius punctatus</em> was previously considered to be a subspecies of <em>Telmatobius brevirostris</em>; it was elevated to specific status by Lehr (2005) based on differences in morphological features and colour patterns.
78526171,Oreobates lehri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Oreobates,lehri,,,,,"(Padial, Chaparro &amp; De la Riva, 2007)","<p><em>Oreobates lehri </em>was initially ascribed to two distant populations, one in Cordillera Vilcabamba, which is now considered typical <em>O. lehri</em>, and one in the Andean hills of the Kosñipata Valley, to which is now assigned to&#160;<em>O. gemcare </em>(Padial <em>et al</em>. 2012).&#160;This is a restricted concept of <em>O. lehri </em>following the split of the broader concept into this and <em>O. gemcare&#160;</em>(Padial&#160;<em>et al</em>. 2012).</p>"
158472,Pristimantis leucorrhinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,leucorrhinus,,,,,"Boano, Mazzotti &amp; Sindaco, 2008","In the <span style=""font-style: italic;"">Pristimantis unistrigatus</span> group according to the original publication. <br>"
164889,Boophis baetkei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,baetkei,,,,,"Köhler, Glaw &amp; Vences, 2008",
171808,Anomaloglossus moffetti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,moffetti,,,,,"Barrio-Amorós &amp; Brewer-Carías, 2008","This species can be distinguished from other species of the genus by a combination of morphological characters. It is assigned to this genus by the presence of the generic synapomorphy of a median lingual process (Barrio-Amorós and Brewer-Carías 2008). Barrio-Amorós <em>et al</em>. (2019) state that this species should be compared to <em>Anomaloglossus ayarzaguenai</em>, as both could represent the same taxon, since they are from neighboring tepuis.</span>"
171810,Hyalinobatrachium mesai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Hyalinobatrachium,mesai,,,,,"Barrio-Amorós &amp; Brewer-Carías, 2008","The validity of this species has been questioned, and it has been suggested that it could be conspecific with <em>Hyalinobatrachium iaspidiense</em> (Guayasamin and North 2009, Yánez-Muñoz <em>et al</em>. 2009, Castroviejo-Fischer <em>et al</em>. 2011)."
171813,Pristimantis sarisarinama,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,sarisarinama,,,,,"Barrio-Amorós &amp; Brewer-Carías, 2008","This species can be easily distinguished from other Tepui species of <em>Pristimantis</em> by a combination of morphological characters, such as the absence of calcars, shagreened dorsal skin, distinct iris color, and distinct dorsal pattern (Barrio-Amorós and Brewer-Carías 2008)."
172286,Pristimantis auricarens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,auricarens,,,,,"Myers &amp; Donnelly, 2008","In the&#160;<em>Pristimantis unistrigatus</em> species group according to the original description (Myers and Donnelly 2008), but not assigned to any species group by <a name=""_Hlk42103794"">Padial <em>et al</em>. (2014). </a>In the family Strabomantidae sensu <a name=""_Hlk42103804"">Heinicke <em>et al</em>. (2018).</a>"
173018,Nyctibatrachus dattatreyaensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,NYCTIBATRACHIDAE,Nyctibatrachus,dattatreyaensis,,,,,"Dinesh, Radhakrishnan &amp; Bhatta, 2008",
175363,Callulina dawida,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,dawida,,,,,"Loader, Measey, De Sá &amp; Malonza, 2009","Prior to its description this species was considered to belong to a widespread form,<em> Callulina kreffti</em> (Loader <em>et al.</em> 2009). <em>C. kreffti</em> as now understood is a restricted-range species that may be endemic to the East Usambara Mountains (Loader <em>et al.</em> 2010, 2014)."
176287,Petropedetes vulpiae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,vulpiae,,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010","This species has long been misidentified as <span style=""font-style: italic;"">Petropedetes newtonii</span> (Barej <span style=""font-style: italic;"">et al.</span> 2010). As presently recognized, <i>P. vulpiae</i> includes forms at the eastern and western extents of its range that differ in advertisement call, and which may therefore represent distinct species (Barej <i>et al.</i> 2010). A further undescribed form known from Gabon has previously been assigned to this species (as <i>P. newtonii</i> - Frost <i>et al.</i> 2006; Barej <i>et al.</i> 2010) and is included within this assessment."
176288,Petropedetes euskircheni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,euskircheni,,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010","The two known populations of this species are morphologically indistinguishable but genetically divergent. Barej <em>et al.</em> (2010) consider that the two populations conspecific. These authors caution that males are unknown from Mt. Nlonako, and a future discovery that males of the two populations are morphologically distinct may therefore justify recognizing two species. Some of the populations in central Cameroon, the Manengouba Mountains, Gabon and Equatorial Guinea that Barej <em>et al.</em> provisionally assign to <em>P.</em> aff. <em>parkeri</em> (included in the <em>P. parkeri</em> assessment) may represent this species."
176289,Petropedetes juliawurstnerae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,juliawurstnerae,,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010",
185662,Pristimantis muchimuk,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,muchimuk,,,,," Barrio-Amorós, Mesa, Brewer-Carías &amp; McDiarmid, 2010","Originally assigned to the <em>Pristimantis unistrigatus</em> species group by Barrio-Amorós <em>et al</em>. (2010) but later referred as not assigned to any species group by Padial <em>et al</em>. (2014). Its phylogenetic relationships within <a name=""_Hlk42625033""><em>Pristimantis</em> remain unknown, but its validity is not questioned. Rojas-Runjaic <em>et al</em>. (2013) amended its definition and described the variation in its external morphology.</a>"
185791,Noblella coloma,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Noblella,coloma,,,,,"Guayasamin &amp; Terán-Valdez, 2009",
185792,Cryptobatrachus remotus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Cryptobatrachus,remotus,,,,,"Infante-Rivero, Rojas-Runjaic &amp; Barrio-Amorós, 2009","Its phylogenetic position has been inferred by Castroviejo-Fisher <em>et al</em>. (2015). Its phylogenetic relationship with <em>Cryptobatrachus pedroruizi</em> Lynch, 2008 must be assessed in order to determine if these two species are conspecific, as both are geographically close and morphologically similar."
186063,Bolitoglossa robinsoni,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,robinsoni,,,,,"Bolaños &amp; Wake, 2009","The specimens tentatively assigned to this species&#160;might represent four to five different species (Bolaños and Wake 2009,&#160;Hertz 2015)."
186104,Bolitoglossa pygmaea,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,pygmaea,,,,,"Bolaños &amp; Wake, 2009",
186158,Raorchestes akroparallagi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,akroparallagi,,,,,"(Biju &amp; Bossuyt, 2009)",
186160,Raorchestes chotta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,chotta,,,,,"(Biju &amp; Bossuyt, 2009)",
186161,Raorchestes coonoorensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,coonoorensis,,,,,"(Biju &amp; Bossuyt, 2009)",
186164,Pseudophilautus kani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,kani,,,,,"(Biju &amp; Bossuyt, 2009)",
186166,Raorchestes sushili,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,sushili,,,,,"(Biju &amp; Bossuyt, 2009)",
187830,Raorchestes chromasynchysi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,chromasynchysi,,,,,"(Biju &amp; Bossuyt, 2009)",
190914,Anodonthyla pollicaris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,pollicaris,,,,,"(Boettger, 1913)","Originally described as <em>Mantella pollicaris</em> by Boettger (1913), and later synonymised with <em>A. boulengerii</em> (Noble & Parker 1926). Removed from this synonymy by Vences <em>et al</em>. (2010) on the basis of molecular and acoustic data."
190941,Anodonthyla emilei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,emilei,,,,,"Vences, Glaw, Köhler &amp; Wollenberg, 2010",
190980,Ectopoglossus confusus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ectopoglossus,confusus,,,,,"(Myers &amp; Grant, 2009)","Myers (1991) provisionally included this species within <em>Colosthethus chocoensis</em>. It was recognized as a distinct species by Grant <em>et al.</em> (1997), but was not formally described; and was finally described by Myers and Grant (2009)."
190990,Ichthyophis khumhzi,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,khumhzi,,,,,"Kamei, Wilkinson, Gower &amp; Biju, 2009",
190991,Ichthyophis moustakius,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,moustakius,,,,,"Kamei, Wilkinson, Gower &amp; Biju, 2009",
190992,Ichthyophis sendenyu,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sendenyu,,,,,"Kamei, Wilkinson, Gower &amp; Biju, 2009",
190994,Limnonectes megastomias,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,megastomias,,,,,"McLeod, 2008",
190997,Odorrana geminata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,geminata,,,,,"Bain, Stuart, Nguyen, Che &amp; Rao, 2009","This species was previously described as Odorrana chapaensis by Ngo <em>et al</em>. 2006 and Che <em>et al</em>. 2007, <em>Amolops chapaensis</em> by Bain and Nguyen, 2004 and <em>Rana sp</em>. ‘‘Cao Bang’’ (ROM 26476) by Chen <em>et al</em>. 2005."
190998,Osteocephalus castaneicola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,castaneicola,,,,,"Moravec, Aparicio, Guerrero-Reinhard, Calderón, Jungfer &amp; Gvoždík, 2009",
191003,Scinax iquitorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Scinax,iquitorum,,,,,"Moravec, Tuanama, Pérez-Peña &amp; Lehr, 2009",Chávez (2018)&#160;reassigned the Brazilian records of<em>&#160;Scinax iquitorum&#160;</em>to&#160;<em>Scinax onca</em>.
191004,Minervarya chilapata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Minervarya,chilapata,,,,,"Ohler, Deuti, Grosjean, Paul, Ayyaswamy, Ahmed &amp; Dutta, 2009",
191005,Rhaebo andinophrynoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhaebo,andinophrynoides,,,,,"Mueses-Cisneros, 2009 ",This is a split from the broader concept of <em>Rhaebo haematiticus</em> (Mueses-Cisneros 2009).
192931,Leptobrachella applebyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,applebyi,,,,,"(Rowley &amp; Cao, 2009)",
193425,Callulina hanseni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,hanseni,,,,,"Loader, Gower, Müller &amp; Menegon, 2010","Populations of <em>Callulina</em> from the Nguru Mountains were historically assigned to <em>C. kreffti</em>, as then understood a widespread East African montane species and the sole member of the genus. Menegon <em>et al.</em> (2008) recognized four distinct species among Nguru Mountains <em>Callulina</em>, two of which have since been formally described (Loader <em>et al.</em> 2010). One of these, <em>C. kanga</em>, appears to be restricted to the Kanga Forest Reserve (Menegon <em>et al.</em> 2008, Loader <em>et al.</em> 2010). The remaining three species are confined to blocks within the Nguru South Forest Reserve (Menegon <em>et al.</em> 2008, Loader <em>et al.</em> 2010). The name <em>C. hanseni</em> refers to <em></em>""<em>Callulina</em> sp. 2"" of these authors (Loader <em>et al.</em> 2010); the remaining populations are included within the Red List account for <em>C. kreffti</em> pending further research."
193426,Callulina kanga,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,kanga,,,,,"Loader, Gower, Müller &amp; Menegon, 2010","This species, first recorded in 2004, was first reported in the literature by Menegon <em>et al.</em> (2008), who listed it as ""<em>Callulina</em> sp. 4""; it was also referred to as such, referencing this then-unpublished paper, in the technical report by Doggart and Loserian (2007).&#160; Populations of <em>Callulina</em> from the nearby Nguru South Forest Reserve, now found to represent three distinct species, were originally included within the presumed widespread, monotypic <em>C. kreffti</em> (Loader <em>et al.</em> 2010). In contrast, the Kanga Forest Reserve form appears never to have been explicitly included within this species concept, having only been discovered after doubts arose concerning the monophyly of <em>C. kreffti</em> (de Sá <em>et al.</em> 2004)."
193427,Callulina laphami,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,laphami,,,,,"Loader, Gower, Ngalason &amp; Menegon, 2010","This species was previously included within <em>Callulina kreffti</em>, formerly considered to be a monotypic species widespread throughout the Eastern Arc Mountains. (Loader <em>et al.</em> 2010)."
193428,Callulina shengena,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,shengena,,,,,"Loader, Gower, Ngalason &amp; Menegon, 2010","This species was previously included within <em>Callulina kreffti</em>, formerly considered to be a monotypic species widespread throughout the Eastern Arc Mountains. (Loader <em>et al.</em> 2010)."
194313,Bolitoglossa daryorum,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,daryorum,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194314,Bolitoglossa eremia,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,eremia,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194315,Bolitoglossa huehuetenanguensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,huehuetenanguensis,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194316,Bolitoglossa kaqchikelorum,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,kaqchikelorum,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194317,Bolitoglossa la,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,la,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194318,Bolitoglossa ninadormida,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,ninadormida,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194319,Bolitoglossa nussbaumi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,nussbaumi,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194320,Bolitoglossa nympha,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,nympha,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194321,Bolitoglossa pacaya,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,pacaya,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194322,Bolitoglossa psephena,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,psephena,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194324,Bolitoglossa tzultacaj,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,tzultacaj,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",
194325,Bolitoglossa xibalba,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,xibalba,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",Campbell<em> et al</em> (2010) described the populations of <em>Bolitoglossa hartwegi</em>&#160;as this new species B. xibalba.
195008,Eleutherodactylus diplasius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,diplasius,,,,,"Schwartz, 1973","This species was split from <span style=""font-style: italic;"">Eleutherodactylus wetmorei</span> (Hedges <span style=""font-style: italic;"">et al. </span>2008)."
195011,Eleutherodactylus notidodes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,notidodes,,,,,"Schwartz, 1966","This species was split from <span style=""font-style: italic;"">Eleutherodactylus audanti</span> (Hedges <span style=""font-style: italic;"">et al. </span>2008).&#160;On the basis of preliminary molecular data, Díaz&#160;<em>et al.&#160;</em>(2018)&#160;suggested that&#160;<em>E. melatrigonum</em>&#160;may be conspecific with&#160;<em>E. notidodes</em>."
195012,Eleutherodactylus paralius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,paralius,,,,,"Schwartz, 1976","This species was split from <span style=""font-style: italic;"">Eleutherodactylus weinlandi</span> (Hedges <span style=""font-style: italic;"">et al.</span> 2008)."
195014,Eleutherodactylus sommeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,sommeri,,,,,"Schwartz, 1977","This species was split from <span style=""font-style: italic;"">Eleutherodactylus wetmorei</span> (Hedges <span style=""font-style: italic;"">et al. </span>2008)."
195401,Ingerophrynus ledongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ingerophrynus,ledongensis,,,,,"(Fei, Ye &amp; Huang, 2009)",This is a split from the broader concept of <em>Ingerophrynus galeatus</em> (Fei <em>et al</em>. 2009).
195406,Odorrana nanjiangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,nanjiangensis,,,,,"Fei, Ye, Xie &amp; Jiang, 2007",
195407,Paramesotriton longliensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Paramesotriton,longliensis,,,,,"Li, Tian, Gu &amp; Xiong, 2008",
195408,Megophrys sangzhiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,sangzhiensis,,,,,"Jiang, Ye &amp; Fei, 2008",
196453,Ceuthomantis smaragdinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Ceuthomantis,smaragdinus,,,,,"Heinicke, Duellman, Trueb, Means, MacCulloch &amp; Hedges, 2009",
197090,Aromobates tokuko,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,tokuko,,,,,"Rojas-Runjaic, Infante-Rivero &amp; Barrio-Amorós, 2011","Its phylogenetic position, as part of <em>Aromobates</em>, has been corroborated by Rojas-Runjaic (2019)."
199851,Pristimantis bambu,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,bambu,,,,,"Arteaga-Navarro &amp; Guayasamin, 2011",
199853,Osornophryne cofanorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,cofanorum,,,,,"Mueses-Cisneros, Yánez-Muñoz &amp; Guayasamin, 2010",
199970,Ambystoma mavortium,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mavortium,,,,,"Baird, 1850","This species has had a complex taxonomic history with other Ambystomatids such as <span style=""font-style: italic;"">Ambystoma tigrinum</span>, <span style=""font-style: italic;"">A. velasci</span> and <span style=""font-style: italic;"">A. californiense</span> (Frost 2011).&#160;There are 5 recognized subspecies of <em>A. mavortium</em> (Crother 2012), based mainly on colour patterns and geographic distribution; the validity of the subspecies has not been examined recently."
200645,Telmatobius rubigo,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,rubigo,,,,,"Barrionuevo &amp; Baldo, 2009","<span style=""font-style: italic;"">Telmatobius rubigo</span> was previously referred to as <span style=""font-style: italic;"">Telmatobius marmoratus </span>(Barrionuevo and Baldo 2009)."
201414,Craugastor galacticorhinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,galacticorhinus,,,,,"(Canseco-Márquez &amp; Smith, 2004)","In the <span style=""font-style: italic;"">Eleutherodactylus alfredi </span>species group according to the original description (Canseco-Márquez and Smith 2004). This species has since been transferred over to the genus <span style=""font-style: italic;"">Craugastor</span> (Frost 2011). The holotype was originally considered to be a specimen of <span style=""font-style: italic;"">E. spatulatus </span>(Canseco-Márquez and Smith 2004), although it does not seem to have been considered in the latter species' 2004 assessment."
202410,Callulina meteora,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,meteora,,,,,"Menegon, Gower &amp; Loader, 2011","Populations of <em>Callulina</em> from the Nguru Mountains were historically assigned to <em>C. kreffti</em>, as then understood a widespread East African montane species and the sole member of the genus. Menegon <em>et al.</em> (2008) recognized four distinct species among Nguru Mountains <em>Callulina</em>, two of which have since been formally described (Loader <em>et al.</em> 2010). One of these, <em>C. kanga</em>, appears to be restricted to the Kanga Forest Reserve (Menegon <em>et al.</em> 2008, Loader <em>et al.</em> 2010). The remaining three species are confined to blocks within the Nguru South Forest Reserve (Menegon <em>et al.</em> 2008, Loader <em>et al.</em> 2010). The name <em>C. hanseni</em> refers to <em></em>""<em>Callulina</em> sp. 2"" of these authors (Loader <em>et al.</em> 2010); the remaining populations are included within the Red List account for <em>C. kreffti</em> pending further research."
202528,Arthroleptis anotis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,anotis,,,,,"Loader, Poynton, Lawson, Blackburn &amp; Menegon, 2011",There are no taxonomic changes or current doubts about the validity of this taxon (S. Loader pers. comm. November 2011).
21584,Telmatobius peruvianus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,peruvianus,,,,,"Wiegmann, 1834","Previous records of this species from Putre, Parinacota Province, Chile, have been assigned to&#160;<em>T. marmoratus</em>&#160;based on phylogenetic analyses (Sáez&#160;<em>et al</em>. 2014)."
29432,Ameerega planipaleae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,planipaleae,,,,,"(Morales &amp; Velazco, 1998)",
3070,Breviceps macrops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Breviceps,macrops,,,,,"Boulenger, 1907",
54346,Osteopilus vastus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteopilus,vastus,,,,,"(Cope, 1871)","The subpopulation in the ""South Island"" of Haiti may likely comprise  a new taxon, currently under study (S.B. Hedges pers. comm. 2021). Therefore, the  true distribution of <span style=""font-style: italic;"">Osteopilus vastus</span>  may exclude Haiti and the  southern portion of the Dominican Republic. However, for the purposes of  this assessment, this subpopulation is included in the current assessment  until such time as it is formally described."
54364,Arthroleptis adolfifriederici,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,adolfifriederici,,,,,"Nieden, 1911","We consider this species to be confined to central and eastern Africa; we follow J.-L. Amiet (pers. comm.) in considering records from Cameroon to belong to another, possibly undescribed, species. J.C. Poynton (pers. comm.) considers that animals from Kenya and Tanzania are probably specifically distinct from true <span style=""font-style: italic;"">A. adolfifriederici </span>in Rwanda, Burundi, Uganda and Democratic Republic of Congo. The name <em>leleupi</em> is available for Tanzanian and Kenyan animals. There are major taxonomic problems with the genus <span style=""font-style: italic;"">Arthroleptis </span>through much of Africa. In many cases, the available names can be referred only to museum specimens, not to animals in the field. This is because the identification of these species frequently depends more on their vocalizations than their morphology."
